3-202-28  Ferlach, Kirche         46.5268 14.3024  466792 591433 10     841009 P  48328   
3-202-68  Kappl an der Drau, Kirc 46.5350 14.2483  437365 593778  7     841010 P  48268   
2-203-00  Grafenstein, Bahnhof    46.6191 14.4603  419922 624301  4 271 990903 P  46958   
2-203-01  Grafenstein, Nr.120     46.6170 14.4681  418544 625006  4     990903 P  46955   
2-204-00  Völkermarkt, Kirche     46.6642 14.6246  469024 631208  4     990903 P  32891A  
2-204-01  Kühnsdorf, Brücke       46.6267 14.6373  435369 628038  9     841016 P  53875   
2-204-10  Bleiburg, Kirche        46.5895 14.7999  479272 617351  6     951109 P  53828   
2-205-00  Lavamünd - Gemeindeamt  46.6416 14.9432  344979 647431  4     970603 P  53742   
2-205-01  Lavamünd - Bahnhof      46.6383 14.9540  352341 645857  4 250 970603 P  53738   
2-205-02  Lavamünd, Grenzstein    46.6052 14.9859  369835 643529 11     970603 P  53736   
2-205-10  Unter-Loibach, Zoll     46.5680 14.8379  494929 615121  7     951109 P  60059   
3-205-34  Soboth, Kirche          46.6819 15.0753 1064804 526376  7     841023 P  53634   
3-205-84  Schwabegg               46.6506 14.8485  462305 625586 10     841017 P  53784   
3-205-93  Soboth-Straße           46.6481 14.9849  946906 536556 12     841018 P  53693   
2-206-00  Eibiswald, Kirche       46.6882 15.2497  361272 668512  4     951108 P  53540   
2-206-01  Eibiswald, Kapelle      46.6855 15.2394  375472 666009  4     841024 P  53544   
2-206-10  Radlpass, Trafo         46.6460 15.2101  646619 613390  4     951108 P  60076   
3-206-76  St. Oswald              46.7094 15.1533  728668 599121  6     841023 P  53576   
2-207-00  Leutschach, Kirche      46.6675 15.4690  352189 690037  8     841025 P  53458   
2-207-01  Schloßberg              46.6594 15.4703  345354 691440  7     841025 P  53461   
2-208-00  Gersdorf, Kapelle       46.7157 15.6404  249747 713951  4     971002 P  52251   
2-208-01  Ehrenhausen, Kirche     46.7262 15.5863  258522 717593  5     850523 P  53408   
2-208-10  Spielfeld/Zoll          46.6934 15.6413  269505 707681 10     930513 P  52265   
2-208-20  ## Mureck / Zoll ##verl 46.7080 15.7860  236324 718408  4     971002 P  52211   
2-209-00  ## Halbenrain ##verlore 46.7211 15.9494  222739 720097  4     951106 P  53375A  
2-209-01  Radkersburg, katholisch 46.6888 15.9867  209271 715188  4     971001 P  53396   
2-209-02  Radkersburg, evangelisc 46.6911 15.9889  210188 715337  6     971001 P  53394   
0-211-00  Kleiner Loiblpass OP Ra 46.4883 14.2692  768762 527302  2 248 990902 P  48357A  
0-211-10  Loibltunnel, Kaverne (A 46.4458 14.2548 1068324 471944  2 210 990829 P  48397G  
1-211-01  Kleiner Loiblpass, Türs 46.4885 14.2691  769011 527187  3 250 990903 P  48357B  
1-211-02  Kleiner Loiblpass, Rela 46.4884 14.2689  770568 527078  3 250 990902 P  48357C  
1-211-03  St. Magdalena, Kapelle  46.4885 14.2674  761984 527881  3 250 990901 P  48358B  
1-211-04  Kleiner Loiblpass, Maue 46.4886 14.2695  767139 527112  3 250 990901 P  48357D  
1-211-05  Kleiner Loiblpass, Stüt 46.4890 14.2712  760578 527500  3 250 990901 P  48355A  
1-211-10  Loibl, Türschwelle zur  46.4458 14.2547 1068248 472182  3 220 990831 P  48397H  
1-211-11  Loibl, Zoll             46.4459 14.2541 1068010 472529  3 230 990831 P  48397J  
1-211-12  Loibl, Gendarmerie      46.4456 14.2536 1068250 472345  3 230 990828 P  48397B  
1-211-13  Loibl, Tunnelportal     46.4454 14.2544 1068907 471409  3 220 990828 P  48397A  
1-211-14  Loibl, Mauer            46.4455 14.2546 1069074 471596  3 220 990827 P  48397   
1-211-15  Loibl, Tunnel 1         46.4445 14.2548 1068842 465535  4 210 990827 P  48397L  
1-211-16  Loibl, Tunnel 2         46.4434 14.2549 1068233 460788  5 210 990827 P  48397P  
1-211-17  Loibl, Tunnel 3         46.4422 14.2551 1068992 456089  5 210 990827 P  48397N  
2-211-00  Kleiner Loiblpass - Bun 46.4885 14.2690  769449 527129  4 250 990901 P  48357   
0-212-00  Trögern, Gasthof Franzl 46.4520 14.4888  763111 537238  2 189 990708 P  60450A  
0-212-10  Ebriach, Kirche (ABS.)  46.4833 14.5302  893577 515055  2 346 990709 P  60424B  
1-212-00  Trögern, Gasthof Franzl 46.4521 14.4888  765705 536816  3 200 990708 P  60450   
1-212-01  Trögern, Durchlass      46.4492 14.4895  784218 533209  3 220 990706 P  60453   
1-212-02  Trögern, Brücke         46.4503 14.4895  779248 534578  3 220 990706 P  60452   
1-212-03  Trögern, Mauer          46.4513 14.4889  772957 535553  3 220 990706 P  60451   
1-212-04  Trögern, Brücke         46.4529 14.4898  754708 537949  3 220 990706 P  60449   
1-212-05  Trögernklamm, Mauer     46.4545 14.4931  749165 537426  3 220 990706 P  60448   
1-212-06  Trögernklamm, Verkehrss 46.4543 14.4968  746118 539072  3 220 990903 P  60445   
1-212-10  Ebriach, Kirche         46.4833 14.5302  893992 514965  3 346 990709 P  60424A  
1-212-11  Ebriach, Hof            46.4836 14.5292  898835 513851  3 340 990708 P  60423A  
1-212-12  Ebriach, Pfarrhof       46.4839 14.5305  893946 514785  3 350 990708 P  60425A  
1-212-13  Ebriach, Kreuz          46.4848 14.5309  896352 513560  3 350 990708 P  60426   
1-212-14  Ebriach, Stützmauer     46.4867 14.5316  902832 510162  3 330 990708 P  60428   
1-212-15  Ebriach, Brücke         46.4876 14.5320  899418 509608  3 310 990708 P  60429   
2-212-20  Seebergsattel, Zollamt  46.4197 14.5281 1215287 452639  5     960528 P  60382   
2-212-21  Seebergsattel           46.4200 14.5278 1219264 451789  4     960528 P  60384   
3-212-34  Ebriach, Brücke         46.4720 14.5091  683178 549969  3     970606 P  60434   
3-212-95  Terkl, Trafo            46.4806 14.4445  846354 520958  6     970606 P  60495   
2-213-00  Eisenkappel, Kirche     46.4867 14.5937  557138 580706  5     970603 P  60271   
2-213-01  Eisenkappel, Friedhof   46.4902 14.5914  550535 580723  4     960530 P  60268   
2D-ASTEN  ASTEN - Bayern, 101/704 48.0976 12.7054  492380 720205  5     851009 S2D-ASTEN  
0I-BOZEN  Bozen - Südtirol        46.4863 11.3414  284554 556101  5 201 110801 S0I-BOZEN  
1I-BOZEa  Bozen - Südtirol        46.4863 11.3414  284550 556122  4 200 110802 S1I-BOZEa  
1I-BOZEb  Bozen - Südtirol        46.4863 11.3416  284548 556170  6 200 110802 S1I-BOZEb  
1I-BOZEc  Bozen - Südtirol        46.4865 11.3417  284658 556277  4 200 110802 S1I-BOZEc  
0I-BRUNE  Bruneck / Südtirol, FFW 46.7981 11.9463  836674 482393  3 265 110727 S0I-BRUNE  
0I-BRENN  Brenner - Südtirol      47.0040 11.5052 1370100 350872  5 191 110801 S0I-BRENN  
1I-BRUNb  Bruneck / Südtirol, FFW 46.7980 11.9463  836670 482404  3 263 110727 S1I-BRUNb  
1I-BRUNc  Bruneck / Südtirol, FFW 46.7980 11.9460  836670 482514  3 263 110729 S1I-BRUNc  
1I-BRUNd  Bruneck - Südtirol      46.7984 11.9457  833000 481837  3     010910 S1I-BRUNd  
1I-BRENN  Brenner-Südtirol, Verei 47.0038 11.5051 1371772 350526  3 191 110801 S1I-BRENN  
2U-BUEK   Bük - Ungarn            47.3863 16.7537  179470 796095 22     GN     S2U-BUEK   
2U-CAK    CÁK - Ungarn            47.3560 16.5139  328631 773291 20     GN     S2U-CAK    
0S-CHUR   CHUR - Schweiz, Kantons 46.8496  9.5379  629660 453729    193 940621 S0S-CHUR   
1S-CHURa  Chur - Schweiz          46.8500  9.5377  632000 454007 16     820817 S1S-CHURa  
2U-CSORN  Csorna - Ungarn         47.6117 17.2483  117800 824210 22            S2U-CSORN  
0I-EYRS   EYRS - Südtirol         46.6312 10.6502  897703 383390  2 149 110804 S0I-EYRS   
1I-EYRSA  EYRS - Südtirol, ABS-Ne 46.6312 10.6502  897703 383437  3     110804 S1I-EYRSA  
1I-EYRSB  EYRS - Südtirol, Außenp 46.6312 10.6502  898010 383426  3     110804 S1I-EYRSB  
1U-FERTD  Fertöd                  47.6205 16.8733  126210 824214  6     920519 S1U-FERTD  
2U-FERTR  Fertörakos - Ungarn     47.7269 16.6458  169710 830435 22            S2U-FERTR  
2D-GREGG  Greggenhofen / Bayern,  47.5701 10.2681  749920 590896  9     851018 S2D-GREGG  
2D-HASEL  HASELBACH - Bayern, 101 48.6478 13.3900  360990 833609 20     851010 S2D-HASEL  
1U-HEGYE  Hegyeshalom, Ungarn     47.9129 17.1534  125720 844456 10     920520 S1U-HEGYE  
2U-HIMOD  HIMOD - Ungarn          47.5206 17.0096  129282 816526 20     GN     S2U-HIMOD  
Spittal   Spittal/Drau            46.8045 13.4875  555059 562968  9     810803 S66104     
2U-JANOS  Janossomarja - Ungarn   47.7897 17.1461  120674 835392 22            S2U-JANOS  
0Sk0087   Bratislava / Slowakei,  48.1694 17.1078  271790 852448  6 279 930000 S0Sk0087   
1Sk0932   Bratislava / Slowakei   48.1500 17.1100  154000 874502  3     911030 S1Sk0932   
1Sk2755   Bratislava / Slowakei   48.1723 17.1026  315000 845880  5     911030 S1Sk2755   
1Sk2756   Bratislava / Slowakei   48.1824 17.0992  390000 828109  3     911030 S1Sk2756   
1Sk2757   Bratislava / Slowakei   48.1681 17.0931  240000 860233  3     911030 S1Sk2757   
1Sk3009   Flughafen Bratislava /  48.1696 17.2003  132860 864758  9     950000 S1Sk3009   
2U-KISUN  Kisunyom - Ungarn       47.1464 16.6444  207106 758742 22            S2U-KISUN  
2SkJarov  Jarovce - Slowakei, Kir 48.0661 17.1124  136140 858989 21     950000 S2SkJarov  
0SkMODRA  Modra-Piesky / Slowakwe 48.3725 17.2572  532860 815678  4 330 000605 S0SkMODRA  
0U-KOESZ  Köszeg - Ungarn         47.3903 16.5415  285010 784703  6 271 920521 S0U-KOESZ  
1U-KOERM  Körmend - Ungarn        47.0117 16.6041  190910 745759  4     980311 S1U-KOERM  
2SkRusov  Rusovce - Slowakei, Kir 48.0557 17.1496  136760 854364 26     950000 S2SkRusov  
0SL-AREH  Sv. Areh - Slowenien    46.4955 15.5145 1246600 483799    384 O2014  S0SL-AREH  
0SL-GOTE  GOTENICA - SLOWENIEN    45.6127 14.7463  667349 506830  8 202 O2014  S0SL-GOTE  
0SL-KLUZ  Kluže - Slowenien       46.3617 13.5944  529348 545571  3 239 O2014  S0SL-KLUZ  
0SloBOGE  Bogensperk - Slowenien  46.0250 14.8960  423778 593541  3 287 141006 S0SloBOGE  
2SloDRAV  Dravograd - Slowenien   46.5737 15.0330  340000 655714  8     951109 S2SloDRAV  
2SloHo23  Holmec - slowenisches Z 46.5675 14.8411  498155 614683  4     951109 P  60059B  
2SloHo24  Holmec - Slowenien, Dut 46.5679 14.8401  498208 614603  4     951109 P  60059A  
2SloJz38  Seebergsattel (Jezerski 46.4191 14.5278 1212674 453056  4     951116 P  60382B  
2SloJz39  Seebergsattel (Jezerski 46.4194 14.5277 1215598 452498  4     951116 P  60382A  
3SloJz 6  Tupalice - Slowenien    46.2915 14.4285  445000 579271 22            S3SloJz 6  
3SloJz3a  Visako - Slowenien      46.2706 14.4169  429000 573077 22            S3SloJz3a  
3SloJzMX  Kranj - Slowenien       46.2439 14.3597  390000 594292 22            S3SloJzMX  
2SloLj19  Ljubelj - Jugendherberg 46.4302 14.2707  934000 495664  4     951113 S2SloLj19  
2SloLj20  Ljubelj - Zoll - Slowen 46.4331 14.2605 1058307 471843  4     951113 P  48397E  
3SloLjR7  Podljubelj - Slowenien  46.3994 14.2852  681000 547005  3     951113 S3SloLjR7  
2SloRj16  Radelj (Slo), Zoll      46.6452 15.2071  662000 610934  4     951108 S2SloRj16  
2SloRADG  Radgona - Slowenien     46.6802 15.9892  222000 710899  5     951106 S2SloRADG  
0SloSOCE  Socerb - Slowenien      45.5908 13.8604  433452 563585  6 337 000526 S0SloSOCE  
1SloSOCE  Socerb - Slowenien      45.5908 13.8604  400000 563535  4     000526 S1SloSOCE  
2SloTr3   Trate - Slowenien       46.7068 15.7866  238502 717894  6     951107 P  52213A  
0SL-SEVN  SEVNICA - SLOWENIEN     46.0082 15.3189  250080 641108 10 395 O2014  S0SL-SEVN  
1D-MAUTH  Mauthausen - Bayern 20/ 47.7610 12.8950  518479 643500 33            S1D-MAUTH  
1D-MARZ   MARZOLL - Bayern 20/3   47.7496 12.9324  484917 653227 33            S1D-MARZ   
2S-MARGA  St. Margarethen - Schwe 47.4512  9.6308  419366 638560 17 274 990629 P  60945   
0I-MERAN  Meran - Südtirol        46.6683 11.1570  301512 533918  2 244 110803 S0I-MERAN  
1I-MERAb  Meran - Südtirol        46.6683 11.1570  301512 533912  3 245 110803 S1I-MERAb  
1I-MERAc  Meran - Südtirol        46.6683 11.1571  305307 533210  4     110803 S1I-MERAc  
2D-MITTW  Mittenwald - Bayern  10 47.4187 11.2580  931126 515569  9     851022 S2D-MITTW  
2U-MOSON  Mosonmagyarovar - Ungar 47.8806 17.2756  122067 841525 22            S2U-MOSON  
0D-MUENC  München - Bayern, D18/0 48.1425 11.5818  512460 723112  6 291 940000 S0D-MUENC  
0I-NEUST  Neustift bei Bozen - Sü 46.7443 11.6486  590478 515872  4 239 110726 S0I-NEUST  
1I-NEUSA  Neustift bei Bozen - Sü 46.7443 11.6486  590478 515887  3     110726 S1I-NEUSA  
1I-NEUSb  Neustift bei Brixen - S 46.7417 11.6500  590398 516107  4     110726 S1I-NEUSb  
1I-NEUSc  Neustift bei Brixen - S 46.7417 11.6500  590127 516033  6     110726 S1I-NEUSc  
1D-PIDIN  Piding - Bayern 20/1    47.7700 12.9128  455018 659885 11            S1D-PIDIN  
2U-PORNA  Pornapati  - Ungarn     47.1572 16.4667  224229 767973 22            S2U-PORNA  
2U-RABAF  Rabafüzes - Ungarn      46.9815 16.2913  223960 763009 22            S2U-RABAF  
2U-RABCA  RABCAKAPI - Ungarn      47.7087 17.2770  116458 831854 20     GN     S2U-RABCA  
2U-RAJKA  Rajka - Ungarn          47.9993 17.1970  130810 851769 22            S2U-RAJKA  
1D-REICH  Bad Reichenhall - Bayer 47.7319 12.8888  465030 650414  5     970910 S1D-REICH  
1I-RGI01  Gossensaß - Südtirol, I 46.9338 11.4476 1071000 408984  7     010908 SRGI-01    
1I-RGI02  Freienfeld - Südtirol,  46.8716 11.4883  945000 438115 12     010912 SRGI-02    
1I-RGI03  Franzensfeste - Südtiro 46.7891 11.6119  746700 466882 16     010912 SRGI-03    
1I-RGI04  Vahrn - Südtirol        46.7433 11.6342  680000 495409 22            S1I-RGI04  
1I-RGI05  Klausen - Südtirol      46.6461 11.5728  540000 525169 22            S1I-RGI05  
1I-RGI06  Laifers - Südtirol      46.4261 11.3381  258000 556179 22            S1I-RGI06  
1I-RGI07  Gardolo - Italien       46.1170 11.1159  202000 583239 22            S1I-RGI07  
0I-SCHLA  Schlanders - Südtirol   46.6268 10.7774  714000 423773  2 211 010930 S0I-SCHLA  
1I-SCHLb  Schlanders - Südtirol   46.6268 10.7774  714000 423774  3 211 010929 S1I-SCHLb  
1I-SCHLc  Schlanders - Südtirol   46.6267 10.7773  714000 423934  5 211 010930 S1I-SCHLc  
1U-SOPRN  Sopron                  47.6809 16.5575  253260 808332 10     920519 S1U-SOPRN  
1U-SZOMB  Szombathely             47.2759 16.6277  223280 776200 22            S1U-SZOMB  
1I-TARVI  Tarvis - Kirche         46.5053 13.5795  740000 530912  4     851028 S1I-TARVI  
0I-TRIES  Triest / Italien        45.6445 13.7640   10000 650515  6 282 000706 S0I-TRIES  
0I-TRENT  Trento (Trient) / Itali 46.0740 11.1212  190000 593521  3 211 010928 S0I-TRENT  
1I-TRENb  Trento - Italien        46.0740 11.1212  193000 593089  4     010928 S1I-TRENb  
PUTZ      Putzmannsdorf (Altpunkt 47.6927 16.0023  407734 744330 55            P  39790   
2S-VINAD  Vinadi - Schweiz        46.9253 10.4862 1087384 375288  6     851015 S2S-VINAD  
1U-VOELC  Völcsej / Ungarn        47.4977 16.7631  194690 802190  4     920522 S1U-VOELC  
1D-WANGE  WANGEN - Allgäu D21/0   47.6885  9.8316  566667 653724  6 298 940000 S1D-WANGE  
0D-WETTZ  Wettzell - Bayern, D22/ 49.1446 12.8803  613672 835700    334        S0D-WETTZ  
0U-ZALAL  ZALALÖVÖ / Ungarn, Abso 46.8475 16.5869  190816 731059  2 263 980312 S0U-ZALAL  
1U-ZALAL  Zalalövö / Ungarn       46.8475 16.5869  193000 730746  3     980312 S1U-ZALAL  
0CzBENES  BENESOV - Schule, Absol 48.7296 14.6269  665000 779659  2 268 951020 S0CzBENES  
1CZBENE1  BENESOV, Nebenpunkt zum 48.7296 14.6269  665000 779669  3 268 951020 S1CzBENE1  
1CzBENE2  BENESOV, Außenpunkt     48.7296 14.6272  665000 779544  7     951020 S1CzBENE2  
1CzBITOV  Bitov - Tschechien      48.9372 15.7306  425980 891869 22            S1CzBITOV  
1CzBRECL  Breclav - Tschechien    48.7589 16.8942  157740 876500  3     951023 S1CzBRECL  
1CzCEBUD  Czeske Budejovice - Tsc 48.9728 14.4722  386110 860008 14     911015 S1CzCEBUD  
1CzCHOTY  Chotycany - Tschechien  49.0681 14.5219  526279 840372  8     911015 S1CzCHOTY  
1CzDVORI  Dolni Dvoriste - Tschec 48.6497 14.4403  670250 770609  5     951019 S1CzDVORI  
1CzHEVLI  Hevlin - Tschechien     48.7515 16.3813  181590 911977 11     911023 S1CzHEVLI  
1CzHRADY  Nove Hrady - Tschechien 48.7903 14.7808  540019 800360 12     951020 S1CzHRADY  
0CzJIHLA  Jihlava / Cz            49.3944 15.5875  517000 898766               S0CzJIHLA  
1CzKAMEN  Kameny Ujezd - Tschechi 48.9103 14.4544  455329 838994  6     911015 S1CzKAMEN  
1CzKRASE  Krasejovka  - Tschechie 48.8631 14.4581  552049 820066 14     911015 S1CzKRASE  
0CzKVILD  Kvilda / Cz             49.0200 13.5806 1059866 739102  4 253 011019 S0CzKVILD  
1CzMIKUL  Mikulov - Tschechien    48.8073 16.6402  237909 895248  9     010920 S1CzMIKUL  
1CzMOBUD  Moravske Budejovice - T 49.0519 15.8100  465990 902667 22            S1CzMOBUD  
1CzNOVAB  Nova Bistrice - Tschech 49.0222 15.1036  585649 821443  4     911014 S1CzNOVAB  
0CzPLZEN  Plzen - Tschechien      49.7378 13.3981  325511 971502  3 277 011017 S0CzPLZEN  
1CzRAVEN  Raven-Hubenov - Tschech 48.7619 14.4772  595110 798582  6     911015 S1CzRAVEN  
1CzSLAVO  Slavonice               48.9983 15.3508  511500 869980 15     911017 S1CzSLAVO  
0CzVALTI  Valtice (Feldberg) / Cz 48.7427 16.7571  190000 885642  3 268 010920 S0CzVALTI  
1CzVELEN  Ceske Velenice          48.7704 14.9663  488740 816279 11     951020 S1CzVELEN  
1CzZNAIM  Znaim / Cz              48.8683 16.0389  309569 900774  9     911023 S1CzZNAIM  
